id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,centroid_group,centroid_group_recognized,centroid_group_distance,sub_centroid,sub_centroid_distance
21660933,https://www.airbnb.com/rooms/21660933,Seaport one bed beauty,16865734,https://www.airbnb.com/users/show/16865734,Kyle (And Cathy),,South Boston Waterfront,2020-09-01,,42.3484,-71.04838000000001,Entire apartment,Entire home/apt,4,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Paid parking off premises"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",179.0,91,1125,91.0,t,30,60,90,364,2,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21661811,https://www.airbnb.com/rooms/21661811,Cozy room with private porch,12772902,https://www.airbnb.com/users/show/12772902,Kristina,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.30818,-71.06289,Private room in house,Private room,2,1.0,1.0,"[""Dryer"", ""Wifi"", ""Heating"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Washer"", ""Iron"", ""Free parking on premises""]",30.0,91,1125,91.0,t,30,60,90,90,3,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21667214,https://www.airbnb.com/rooms/21667214,Bedroom,10964750,https://www.airbnb.com/users/show/10964750,April,,Dorchester,2020-08-31,,42.324090000000005,-71.05903,Private room in apartment,Private room,2,1.0,1.0,"[""Dryer"", ""Wifi"", ""Heating"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Cable TV"", ""First aid kit"", ""Shampoo"", ""Washer"", ""Carbon monoxide alarm"", ""Iron""]",60.0,91,1125,91.0,t,0,0,0,0,2,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21679735,https://www.airbnb.com/rooms/21679735,1 Bedroom near Harvard Business School.,157815801,https://www.airbnb.com/users/show/157815801,Volkan,,Allston,2020-08-31,,42.35942,-71.12561,Private room in house,Private room,1,1.0,1.0,"[""Dryer"", ""Wifi"", ""Heating"", ""Kitchen"", ""Microwave"", ""Garden or backyard"", ""BBQ grill"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Washer"", ""Patio or balcony""]",76.0,91,1125,91.0,t,0,0,0,0,1,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21679902,https://www.airbnb.com/rooms/21679902,"Back Bay studio- Close to Northeastern, colleges..",155595193,https://www.airbnb.com/users/show/155595193,Michelle,,Back Bay,2020-08-31,,42.35015,-71.08726,Entire apartment,Entire home/apt,2,,1.0,"[""Wifi"", ""Heating"", ""Kitchen"", ""Microwave"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Indoor fireplace"", ""Fire extinguisher"", ""TV"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Coffee maker"", ""Dishes and silverware""]",83.0,91,1125,91.0,t,29,59,89,364,4,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,0.0,45_1,False,34.13659947781801,,
21683291,https://www.airbnb.com/rooms/21683291,Richmond's Cozy Colonial near Lower Mills,46315640,https://www.airbnb.com/users/show/46315640,Richmond,"Boston, Massachusetts, United States",Mattapan,2020-08-31,,42.27574,-71.08928,Private room in house,Private room,2,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Stair gates"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""Washer"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Babysitter recommendations"", ""Essentials"", ""Fire extinguisher"", ""Children\u2019s dinnerware"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Stove"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Bathtub"", ""Coffee maker"", ""Dryer"", ""Refrigerator"", ""Bed linens"", ""BBQ grill"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""First aid kit"", ""Ethernet connection"", ""Iron"", ""Free parking on premises""]",55.0,91,1125,91.0,t,0,0,0,0,28,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21701419,https://www.airbnb.com/rooms/21701419,Private bedroom in large renovated high rise condo,6574212,https://www.airbnb.com/users/show/6574212,Jim,"Boston, Massachusetts, United States",West End,2020-09-01,,42.36453,-71.06713,Private room in apartment,Private room,1,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Cable TV"", ""Private living room"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Waterfront"", ""Paid parking on premises"", ""Stove"", ""Building staff"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",125.0,28,1125,28.0,t,0,0,29,29,37,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21712033,https://www.airbnb.com/rooms/21712033,BOSTON RED-3 MIN TO GREEN LINE T A/C in the room,25623270,https://www.airbnb.com/users/show/25623270,Kursad,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35341,-71.1288,Private room in apartment,Private room,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Hot water"", ""Dishwasher"", ""Air conditioning"", ""Coffee maker"", ""Lockbox"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Fire extinguisher""]",61.0,91,1125,91.0,t,0,0,0,0,57,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21735562,https://www.airbnb.com/rooms/21735562,3 MIN TO GREEN LİNE- BOSTON BLUE ROOM,25623270,https://www.airbnb.com/users/show/25623270,Kursad,"Boston, Massachusetts, United States",Allston,2020-08-31,,42.35158,-71.12744,Private room in apartment,Private room,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Hot water"", ""Dishwasher"", ""Air conditioning"", ""Coffee maker"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",57.0,91,1125,91.0,t,0,0,0,0,125,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21736914,https://www.airbnb.com/rooms/21736914,Alex's House,72595301,https://www.airbnb.com/users/show/72595301,Alex,,East Boston,2020-08-31,,42.38024,-71.0285,Private room in townhouse,Private room,1,1.0,1.0,"[""Dryer"", ""Wifi"", ""Heating"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Laptop-friendly workspace"", ""Lock on bedroom door"", ""Washer"", ""Carbon monoxide alarm"", ""Fire extinguisher""]",200.0,91,1125,91.0,t,0,0,0,0,0,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21766695,https://www.airbnb.com/rooms/21766695,Stellar 1BR Apt | Pool | Work from home | Boston,CorpGroup15,https://www.airbnb.com/users/show/95459395,Bluebird,"Boston, Massachusetts, United States",West End,2020-08-31,,42.363859999999995,-71.0692,Entire apartment,Entire home/apt,3,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Cable TV"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Air conditioning"", ""Bathtub"", ""Dryer"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",889.0,9,1125,9.0,t,29,59,89,364,1,STRHS,f,Bluebird,95459395.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,0.0,15_2,False,72.03402821848766,,
21766903,https://www.airbnb.com/rooms/21766903,Stunning 1BR Apt | High Speed Internet | Boston,CorpGroup15,https://www.airbnb.com/users/show/95459395,Bluebird,"Boston, Massachusetts, United States",West End,2020-08-31,,42.36482,-71.06931,Entire apartment,Entire home/apt,3,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Cable TV"", ""Dishes and silverware"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",889.0,91,1125,91.0,t,29,59,89,364,1,STRHS,f,Bluebird,95459395.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,0.0,15_2,False,280.6281909589974,,
21769647,https://www.airbnb.com/rooms/21769647,Comfy 1BR,158218784,https://www.airbnb.com/users/show/158218784,Angela,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.29425,-71.07394000000001,Private room in house,Private room,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Cable TV"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Stove"", ""Hair dryer"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""First aid kit"", ""Keypad"", ""Free street parking"", ""Refrigerator"", ""Iron""]",62.0,2,1125,2.0,t,21,47,77,167,160,398289,t,,,Active,Active,125 Whitfield ST 17 1 Boston MA 02124,Limited Share Unit,1.0,,Active,Active,,-1.0,,,,,
21771037,https://www.airbnb.com/rooms/21771037,"Beautiful 4BD/2BA Gem! Near airport, city, subway!",30004413,https://www.airbnb.com/users/show/30004413,Jeff,"Boston, Massachusetts, United States",East Boston,2020-09-01,,42.37008,-71.03322,Entire apartment,Entire home/apt,10,4.0,4.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Stair gates"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Essentials"", ""Paid parking off premises"", ""Cable TV"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Game console"", ""Cooking basics"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Keypad"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",158.0,1,60,4.0,t,22,49,76,76,180,384527,f,,,Active,Active,182 Cottage ST 01 102 East Boston MA 02128,Home Share Unit,1.0,,Active,Active,,-1.0,,,,,
21779767,https://www.airbnb.com/rooms/21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,155595193,https://www.airbnb.com/users/show/155595193,Michelle,,Back Bay,2020-08-31,,42.35113,-71.08367,Entire condominium,Entire home/apt,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Breakfast"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Cooking basics"", ""Coffee maker"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Keypad"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",83.0,91,1125,91.0,t,29,59,89,364,1,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21789235,https://www.airbnb.com/rooms/21789235,Ideal 3 BDR to stay by the Red Line!,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.29105,-71.0664,Entire apartment,Entire home/apt,3,3.0,3.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Bed linens"", ""Ethernet connection"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Free street parking"", ""Refrigerator"", ""Iron""]",109.0,30,1125,30.0,t,24,54,84,359,0,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,3.0,16_3,False,256.94102667797637,,
21798943,https://www.airbnb.com/rooms/21798943,Furnished one Bedroom Mission Hill Apartment,157901484,https://www.airbnb.com/users/show/157901484,Trevor,,Mission Hill,2020-08-31,,42.331790000000005,-71.09798,Entire apartment,Entire home/apt,2,,2.0,"[""Lockbox"", ""Wifi"", ""Heating"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Laptop-friendly workspace"", ""Fire extinguisher"", ""TV"", ""Shampoo"", ""Carbon monoxide alarm"", ""Iron"", ""Coffee maker"", ""Dishes and silverware""]",65.0,91,1125,91.0,t,0,0,0,0,47,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
21799387,https://www.airbnb.com/rooms/21799387,Southie Haven Studio|1 BR 1BA #2,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,,South Boston,2020-09-01,,42.33663,-71.04185,Entire apartment,Entire home/apt,2,,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Pack \u2019n Play/travel crib"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Keypad"", ""Refrigerator"", ""Iron""]",102.0,28,365,28.0,t,25,25,25,186,8,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,-1.0,,,,,
21799918,https://www.airbnb.com/rooms/21799918,Large apartment for up to 8 ppl/1st floor,CorpGroup27,https://www.airbnb.com/users/show/127718668,Muny,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.31382,-71.05718,Entire apartment,Entire home/apt,8,2.0,6.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""Crib"", ""Beach essentials"", ""Washer"", ""High chair"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Baby bath"", ""Single level home"", ""Room-darkening shades"", ""Babysitter recommendations"", ""Fireplace guards"", ""Essentials"", ""Cable TV"", ""Children\u2019s dinnerware"", ""Barbecue utensils"", ""Changing table"", ""Breakfast"", ""Pack \u2019n Play/travel crib"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Baby monitor"", ""Luggage dropoff allowed"", ""Shower gel"", ""Wifi"", ""Microwave"", ""Waterfront"", ""Pocket wifi"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Shampoo"", ""Cooking basics"", ""Beachfront"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Private entrance"", ""Lockbox"", ""Dryer"", ""Refrigerator"", ""Bed linens"", ""BBQ grill"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Outlet covers"", ""First aid kit"", ""Free street parking"", ""Ethernet connection"", ""Iron"", ""Fire extinguisher""]",196.0,1,1125,1.0,t,13,36,64,337,11,423861,t,Muny,127718668.0,Exempt (verified),Active,7 Doris ST 13 Dorchester MA 02125,Exempt: Hospital Stays,13.0,,Exempt (verified),Exempt (verified): Hospital Stays,,0.0,27_1,False,357.9331367708364,,
21800425,https://www.airbnb.com/rooms/21800425,Large apartment for up to 8 ppl/2nd floor,CorpGroup27,https://www.airbnb.com/users/show/127718668,Muny,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.313190000000006,-71.05554000000001,Entire apartment,Entire home/apt,8,2.0,6.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""Crib"", ""Beach essentials"", ""Washer"", ""High chair"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Baby bath"", ""Single level home"", ""Room-darkening shades"", ""Babysitter recommendations"", ""Fireplace guards"", ""Essentials"", ""Cable TV"", ""Children\u2019s dinnerware"", ""Changing table"", ""Breakfast"", ""Pack \u2019n Play/travel crib"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Baby monitor"", ""Luggage dropoff allowed"", ""Shower gel"", ""Wifi"", ""Microwave"", ""Waterfront"", ""Pocket wifi"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Shampoo"", ""Cooking basics"", ""Beachfront"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Private entrance"", ""Lockbox"", ""Dryer"", ""Refrigerator"", ""Bed linens"", ""BBQ grill"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Outlet covers"", ""First aid kit"", ""Free street parking"", ""Ethernet connection"", ""Iron"", ""Fire extinguisher""]",196.0,1,1125,1.0,t,10,29,57,332,9,423861,t,Muny,127718668.0,Exempt (verified),Active,7 Doris ST 13 Dorchester MA 02125,Exempt: Hospital Stays,13.0,,Exempt (verified),Exempt (verified): Hospital Stays,,0.0,27_1,False,178.85337848561028,27_1_0,162.68619125189343
21800554,https://www.airbnb.com/rooms/21800554,Southie Vibes|Fun Studio|1BR 1BA #3,CorpGroup4,https://www.airbnb.com/users/show/1444340,STR Boston,,South Boston,2020-09-01,,42.33504,-71.04309,Entire apartment,Entire home/apt,2,,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Keypad"", ""Refrigerator"", ""Iron""]",132.0,28,1124,28.0,t,0,0,0,164,7,Missing,f,Short Term Rentals Boston,1444340.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,3_10,False,206.37154980880206,,
21802497,https://www.airbnb.com/rooms/21802497,Large apartment for up to 8 ppl/3rd floor,CorpGroup27,https://www.airbnb.com/users/show/127718668,Muny,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.31427,-71.05691999999999,Entire apartment,Entire home/apt,8,2.0,6.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""Crib"", ""Beach essentials"", ""Washer"", ""High chair"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Baby bath"", ""Room-darkening shades"", ""Fireplace guards"", ""Babysitter recommendations"", ""Essentials"", ""Cable TV"", ""Children\u2019s dinnerware"", ""Changing table"", ""Breakfast"", ""Pack \u2019n Play/travel crib"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Baby monitor"", ""Luggage dropoff allowed"", ""Shower gel"", ""Wifi"", ""Microwave"", ""Waterfront"", ""Pocket wifi"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Shampoo"", ""Cooking basics"", ""Beachfront"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Private entrance"", ""Lockbox"", ""Dryer"", ""Refrigerator"", ""Bed linens"", ""BBQ grill"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Outlet covers"", ""First aid kit"", ""Free street parking"", ""Ethernet connection"", ""Iron"", ""Fire extinguisher""]",196.0,1,1125,1.0,t,4,33,63,338,23,423861,t,Muny,127718668.0,Exempt (verified),Active,7 Doris ST 13 Dorchester MA 02125,Exempt: Hospital Stays,13.0,,Exempt (verified),Exempt (verified): Hospital Stays,,0.0,27_1,False,448.95837989512137,,
